n,prime,diff
197749,2716261,8
197750,2716279,18
197751,2716289,10
197752,2716309,20
197753,2716319,10
197754,2716327,8
197755,2716333,6
197756,2716349,16
197757,2716393,44
197758,2716397,4
197759,2716423,26
197760,2716451,28
197761,2716453,2
197762,2716457,4
197763,2716463,6
197764,2716471,8
197765,2716501,30
197766,2716523,22
197767,2716541,18
197768,2716543,2
197769,2716579,36
197770,2716591,12
197771,2716603,12
197772,2716613,10
197773,2716661,48
197774,2716669,8
197775,2716687,18
197776,2716699,12
197777,2716709,10
197778,2716711,2
197779,2716729,18
197780,2716733,4
197781,2716739,6
197782,2716751,12
197783,2716759,8
197784,2716771,12
197785,2716781,10
197786,2716789,8
197787,2716811,22
197788,2716823,12
197789,2716843,20
197790,2716849,6
197791,2716853,4
197792,2716907,54
197793,2716913,6
197794,2716927,14
197795,2716951,24
197796,2716969,18
197797,2716979,10
197798,2716993,14
197799,2716997,4
197800,2716999,2
197801,2717027,28
197802,2717063,36
197803,2717069,6
197804,2717087,18
197805,2717089,2
197806,2717107,18
197807,2717129,22
197808,2717131,2
197809,2717137,6
197810,2717147,10
197811,2717149,2
197812,2717159,10
197813,2717173,14
197814,2717177,4
197815,2717189,12
197816,2717201,12
197817,2717219,18
197818,2717227,8
197819,2717233,6
197820,2717249,16
197821,2717251,2
197822,2717287,36
197823,2717291,4
197824,2717293,2
197825,2717321,28
197826,2717327,6
197827,2717339,12
197828,2717359,20
197829,2717369,10
197830,2717401,32
197831,2717411,10
197832,2717413,2
197833,2717423,10
197834,2717441,18
197835,2717447,6
197836,2717461,14
197837,2717497,36
197838,2717509,12
197839,2717527,18
197840,2717549,22
197841,2717563,14
197842,2717567,4
197843,2717573,6
197844,2717581,8
197845,2717593,12
197846,2717609,16
197847,2717623,14
197848,2717629,6
197849,2717639,10
197850,2717651,12
197851,2717653,2
197852,2717683,30
197853,2717711,28
197854,2717713,2
197855,2717731,18
197856,2717753,22
197857,2717783,30
197858,2717791,8
197859,2717821,30
197860,2717831,10
197861,2717833,2
197862,2717839,6
197863,2717873,34
197864,2717881,8
197865,2717899,18
197866,2717903,4
197867,2717921,18
197868,2717929,8
197869,2717993,64
197870,2718017,24
197871,2718041,24
197872,2718059,18
197873,2718061,2
197874,2718097,36
197875,2718101,4
197876,2718103,2
197877,2718109,6
197878,2718127,18
197879,2718137,10
197880,2718139,2
197881,2718143,4
197882,2718169,26
197883,2718179,10
197884,2718187,8
197885,2718193,6
197886,2718203,10
197887,2718223,20
197888,2718227,4
197889,2718229,2
197890,2718241,12
197891,2718251,10
197892,2718263,12
197893,2718269,6
197894,2718277,8
197895,2718281,4
197896,2718293,12
197897,2718299,6
197898,2718319,20
197899,2718329,10
197900,2718337,8
197901,2718367,30
197902,2718371,4
197903,2718383,12
197904,2718389,6
197905,2718409,20
197906,2718413,4
197907,2718437,24
197908,2718449,12
197909,2718461,12
197910,2718493,32
197911,2718497,4
197912,2718509,12
197913,2718523,14
197914,2718533,10
197915,2718553,20
197916,2718557,4
197917,2718559,2
197918,2718571,12
197919,2718601,30
197920,2718613,12
197921,2718629,16
197922,2718647,18
197923,2718671,24
197924,2718673,2
197925,2718679,6
197926,2718713,34
197927,2718719,6
197928,2718743,24
197929,2718773,30
197930,2718799,26
197931,2718811,12
197932,2718817,6
197933,2718823,6
197934,2718829,6
197935,2718839,10
197936,2718841,2
197937,2718851,10
197938,2718857,6
197939,2718869,12
197940,2718883,14
197941,2718887,4
197942,2718889,2
197943,2718901,12
197944,2718907,6
197945,2718931,24
197946,2718941,10
197947,2718949,8
197948,2718959,10
197949,2718967,8
197950,2718971,4
197951,2718973,2
197952,2718983,10
197953,2719001,18
197954,2719009,8
197955,2719027,18
197956,2719043,16
197957,2719081,38
197958,2719111,30
197959,2719117,6
197960,2719121,4
197961,2719139,18
197962,2719141,2
197963,2719151,10
197964,2719153,2
197965,2719169,16
197966,2719187,18
197967,2719193,6
197968,2719207,14
197969,2719219,12
197970,2719231,12
197971,2719273,42
197972,2719291,18
197973,2719307,16
197974,2719331,24
197975,2719349,18
197976,2719357,8
197977,2719391,34
197978,2719393,2
197979,2719403,10
197980,2719411,8
197981,2719421,10
197982,2719427,6
197983,2719433,6
197984,2719447,14
197985,2719459,12
197986,2719471,12
197987,2719477,6
197988,2719481,4
197989,2719501,20
197990,2719511,10
197991,2719517,6
197992,2719523,6
197993,2719529,6
197994,2719531,2
197995,2719553,22
197996,2719559,6
197997,2719567,8
197998,2719583,16
197999,2719601,18
198000,2719631,30
198001,2719637,6
198002,2719663,26
198003,2719667,4
198004,2719669,2
198005,2719699,30
198006,2719709,10
198007,2719741,32
198008,2719747,6
198009,2719753,6
198010,2719781,28
198011,2719789,8
198012,2719811,22
198013,2719883,72
198014,2719897,14
198015,2719903,6
198016,2719933,30
198017,2719943,10
198018,2719987,44
198019,2719991,4
198020,2720009,18
198021,2720071,62
198022,2720089,18
198023,2720101,12
198024,2720117,16
198025,2720147,30
198026,2720149,2
198027,2720183,34
198028,2720189,6
198029,2720191,2
198030,2720197,6
198031,2720239,42
198032,2720243,4
198033,2720251,8
198034,2720269,18
198035,2720273,4
198036,2720297,24
198037,2720299,2
198038,2720303,4
198039,2720321,18
198040,2720329,8
198041,2720359,30
198042,2720381,22
198043,2720383,2
198044,2720387,4
198045,2720411,24
198046,2720441,30
198047,2720447,6
198048,2720503,56
198049,2720513,10
198050,2720551,38
198051,2720563,12
198052,2720579,16
198053,2720593,14
198054,2720603,10
198055,2720609,6
198056,2720623,14
198057,2720671,48
198058,2720677,6
198059,2720687,10
198060,2720713,26
198061,2720717,4
198062,2720723,6
198063,2720737,14
198064,2720747,10
198065,2720789,42
198066,2720797,8
198067,2720807,10
198068,2720821,14
198069,2720843,22
198070,2720849,6
198071,2720881,32
198072,2720891,10
198073,2720897,6
198074,2720899,2
198075,2720917,18
198076,2720953,36
198077,2720981,28
198078,2720987,6
198079,2720999,12
198080,2721007,8
198081,2721013,6
198082,2721023,10
198083,2721031,8
198084,2721053,22
198085,2721067,14
198086,2721109,42
198087,2721113,4
198088,2721119,6
198089,2721127,8
198090,2721133,6
198091,2721137,4
198092,2721143,6
198093,2721163,20
198094,2721167,4
198095,2721193,26
198096,2721197,4
198097,2721223,26
198098,2721227,4
198099,2721247,20
198100,2721259,12
198101,2721307,48
198102,2721317,10
198103,2721319,2
198104,2721371,52
198105,2721401,30
198106,2721413,12
198107,2721419,6
198108,2721421,2
198109,2721431,10
198110,2721437,6
198111,2721443,6
198112,2721449,6
198113,2721451,2
198114,2721517,66
198115,2721533,16
198116,2721553,20
198117,2721557,4
198118,2721577,20
198119,2721619,42
198120,2721671,52
198121,2721701,30
198122,2721721,20
198123,2721727,6
198124,2721767,40
198125,2721773,6
198126,2721793,20
198127,2721799,6
198128,2721811,12
198129,2721821,10
198130,2721827,6
198131,2721841,14
198132,2721863,22
198133,2721869,6
198134,2721871,2
198135,2721877,6
198136,2721899,22
198137,2721913,14
198138,2721947,34
198139,2722001,54
198140,2722007,6
198141,2722021,14
198142,2722033,12
198143,2722043,10
198144,2722061,18
198145,2722063,2
198146,2722067,4
198147,2722087,20
198148,2722117,30
198149,2722147,30
198150,2722163,16
198151,2722189,26
198152,2722207,18
198153,2722219,12
198154,2722231,12
198155,2722241,10
198156,2722249,8
198157,2722273,24
198158,2722309,36
198159,2722337,28
198160,2722351,14
198161,2722361,10
198162,2722367,6
198163,2722387,20
198164,2722399,12
198165,2722417,18
198166,2722427,10
198167,2722439,12
198168,2722457,18
198169,2722469,12
198170,2722471,2
198171,2722477,6
198172,2722507,30
198173,2722541,34
198174,2722547,6
198175,2722553,6
198176,2722561,8
198177,2722591,30
198178,2722619,28
198179,2722639,20
198180,2722661,22
198181,2722691,30
198182,2722729,38
198183,2722751,22
198184,2722789,38
198185,2722799,10
198186,2722801,2
198187,2722831,30
198188,2722843,12
198189,2722861,18
198190,2722877,16
198191,2722879,2
198192,2722883,4
198193,2722891,8
198194,2722913,22
198195,2722919,6
198196,2722931,12
198197,2722939,8
198198,2722943,4
198199,2722949,6
198200,2722957,8
198201,2722963,6
198202,2722969,6
198203,2722987,18
198204,2722999,12
198205,2723003,4
198206,2723033,30
198207,2723041,8
198208,2723047,6
198209,2723057,10
198210,2723069,12
198211,2723107,38
198212,2723113,6
198213,2723143,30
198214,2723153,10
198215,2723159,6
198216,2723167,8
198217,2723183,16
198218,2723197,14
198219,2723207,10
198220,2723221,14
198221,2723239,18
198222,2723243,4
198223,2723249,6
198224,2723293,44
198225,2723317,24
198226,2723323,6
198227,2723333,10
198228,2723339,6
198229,2723341,2
198230,2723351,10
198231,2723353,2
198232,2723363,10
198233,2723387,24
198234,2723393,6
198235,2723401,8
198236,2723431,30
198237,2723437,6
198238,2723447,10
198239,2723473,26
198240,2723503,30
198241,2723521,18
198242,2723543,22
198243,2723549,6
198244,2723551,2
198245,2723561,10
198246,2723563,2
198247,2723569,6
198248,2723579,10
198249,2723599,20
198250,2723627,28
198251,2723641,14
198252,2723687,46
198253,2723701,14
198254,2723717,16
198255,2723719,2
198256,2723731,12
198257,2723737,6
198258,2723759,22
198259,2723761,2
198260,2723771,10
198261,2723779,8
198262,2723789,10
198263,2723797,8
198264,2723813,16
198265,2723827,14
198266,2723837,10
198267,2723839,2
198268,2723863,24
198269,2723879,16
198270,2723881,2
198271,2723887,6
198272,2723909,22
198273,2723911,2
198274,2723923,12
198275,2723933,10
198276,2723947,14
198277,2723951,4
198278,2723969,18
198279,2723989,20
198280,2724013,24
198281,2724031,18
198282,2724047,16
198283,2724053,6
198284,2724061,8
198285,2724067,6
198286,2724079,12
198287,2724109,30
198288,2724119,10
198289,2724121,2
198290,2724151,30
198291,2724181,30
198292,2724193,12
198293,2724209,16
198294,2724217,8
198295,2724223,6
198296,2724229,6
198297,2724251,22
198298,2724257,6
198299,2724263,6
198300,2724269,6
198301,2724283,14
198302,2724299,16
198303,2724329,30
198304,2724367,38
198305,2724377,10
198306,2724383,6
198307,2724389,6
198308,2724401,12
198309,2724427,26
198310,2724479,52
198311,2724481,2
198312,2724499,18
198313,2724503,4
198314,2724529,26
198315,2724551,22
198316,2724563,12
198317,2724583,20
198318,2724587,4
198319,2724599,12
198320,2724629,30
198321,2724653,24
198322,2724661,8
198323,2724697,36
198324,2724703,6
198325,2724719,16
198326,2724721,2
198327,2724727,6
198328,2724739,12
198329,2724749,10
198330,2724773,24
198331,2724779,6
198332,2724803,24
198333,2724829,26
198334,2724859,30
198335,2724877,18
198336,2724929,52
198337,2724937,8
198338,2724949,12
198339,2724959,10
198340,2724979,20
198341,2724989,10
198342,2725001,12
198343,2725003,2
198344,2725027,24
198345,2725057,30
198346,2725127,70
198347,2725153,26
198348,2725157,4
198349,2725181,24
198350,2725187,6
198351,2725199,12
198352,2725231,32
198353,2725237,6
198354,2725259,22
198355,2725267,8
198356,2725271,4
198357,2725279,8
198358,2725337,58
198359,2725343,6
198360,2725357,14
198361,2725361,4
198362,2725367,6
198363,2725369,2
198364,2725433,64
198365,2725439,6
198366,2725451,12
198367,2725453,2
198368,2725501,48
198369,2725517,16
198370,2725519,2
198371,2725529,10
198372,2725537,8
198373,2725543,6
198374,2725553,10
198375,2725561,8
198376,2725571,10
198377,2725621,50
198378,2725643,22
198379,2725649,6
198380,2725669,20
198381,2725691,22
198382,2725693,2
198383,2725699,6
198384,2725711,12
198385,2725769,58
198386,2725781,12
198387,2725783,2
198388,2725817,34
198389,2725819,2
198390,2725823,4
198391,2725829,6
198392,2725837,8
198393,2725841,4
198394,2725847,6
198395,2725871,24
198396,2725897,26
198397,2725927,30
198398,2725939,12
198399,2725963,24
198400,2725997,34
198401,2726023,26
198402,2726033,10
198403,2726051,18
198404,2726057,6
198405,2726081,24
198406,2726089,8
198407,2726093,4
198408,2726107,14
198409,2726149,42
198410,2726153,4
198411,2726179,26
198412,2726183,4
198413,2726201,18
198414,2726209,8
198415,2726221,12
198416,2726231,10
198417,2726237,6
198418,2726249,12
198419,2726263,14
198420,2726281,18
198421,2726287,6
198422,2726299,12
198423,2726303,4
198424,2726327,24
198425,2726363,36
198426,2726387,24
198427,2726389,2
198428,2726401,12
198429,2726407,6
198430,2726411,4
198431,2726441,30
198432,2726453,12
198433,2726461,8
198434,2726473,12
198435,2726483,10
198436,2726491,8
198437,2726509,18
198438,2726561,52
198439,2726569,8
198440,2726617,48
198441,2726657,40
198442,2726683,26
198443,2726687,4
198444,2726701,14
198445,2726723,22
198446,2726741,18
198447,2726743,2
198448,2726771,28
198449,2726809,38
198450,2726819,10
198451,2726821,2
198452,2726831,10
198453,2726837,6
198454,2726839,2
198455,2726873,34
198456,2726879,6
198457,2726887,8
198458,2726891,4
198459,2726917,26
198460,2726923,6
198461,2726939,16
198462,2726959,20
198463,2726981,22
198464,2726989,8
198465,2727007,18
198466,2727037,30
198467,2727059,22
198468,2727077,18
198469,2727083,6
198470,2727097,14
198471,2727107,10
198472,2727113,6
198473,2727119,6
198474,2727121,2
198475,2727143,22
198476,2727149,6
198477,2727173,24
198478,2727187,14
198479,2727199,12
198480,2727209,10
198481,2727223,14
198482,2727239,16
198483,2727253,14
198484,2727299,46
198485,2727301,2
198486,2727311,10
198487,2727313,2
198488,2727331,18
198489,2727359,28
198490,2727367,8
198491,2727379,12
198492,2727383,4
198493,2727401,18
198494,2727407,6
198495,2727419,12
198496,2727427,8
198497,2727437,10
198498,2727449,12
198499,2727451,2
198500,2727521,70
198501,2727559,38
198502,2727563,4
198503,2727577,14
198504,2727623,46
198505,2727661,38
198506,2727679,18
198507,2727713,34
198508,2727727,14
198509,2727733,6
198510,2727763,30
198511,2727779,16
198512,2727793,14
198513,2727797,4
198514,2727817,20
198515,2727821,4
198516,2727839,18
198517,2727841,2
198518,2727847,6
198519,2727913,66
198520,2727919,6
198521,2727941,22
198522,2727953,12
198523,2727971,18
198524,2727979,8
198525,2727997,18
198526,2728013,16
198527,2728027,14
198528,2728043,16
198529,2728051,8
198530,2728067,16
198531,2728073,6
198532,2728079,6
198533,2728097,18
198534,2728129,32
198535,2728163,34
198536,2728169,6
198537,2728171,2
198538,2728199,28
198539,2728207,8
198540,2728241,34
198541,2728247,6
198542,2728259,12
198543,2728261,2
198544,2728277,16
198545,2728289,12
198546,2728301,12
198547,2728321,20
198548,2728331,10
198549,2728351,20
198550,2728357,6
198551,2728373,16
198552,2728409,36
198553,2728447,38
198554,2728471,24
198555,2728499,28
198556,2728507,8
198557,2728519,12
198558,2728541,22
198559,2728543,2
198560,2728547,4
198561,2728549,2
198562,2728553,4
198563,2728567,14
198564,2728577,10
198565,2728603,26
198566,2728631,28
198567,2728643,12
198568,2728657,14
198569,2728669,12
198570,2728703,34
198571,2728711,8
198572,2728741,30
198573,2728751,10
198574,2728753,2
198575,2728763,10
198576,2728769,6
198577,2728771,2
198578,2728777,6
198579,2728801,24
198580,2728807,6
198581,2728819,12
198582,2728841,22
198583,2728853,12
198584,2728877,24
198585,2728883,6
198586,2728889,6
198587,2728907,18
198588,2728931,24
198589,2728933,2
198590,2728939,6
198591,2728967,28
198592,2728981,14
198593,2728997,16
198594,2729003,6
198595,2729017,14
198596,2729029,12
198597,2729059,30
198598,2729071,12
198599,2729087,16
198600,2729093,6
198601,2729099,6
198602,2729101,2
198603,2729107,6
198604,2729113,6
198605,2729117,4
198606,2729119,2
198607,2729137,18
198608,2729143,6
198609,2729159,16
198610,2729173,14
198611,2729183,10
198612,2729189,6
198613,2729227,38
198614,2729239,12
198615,2729261,22
198616,2729303,42
198617,2729317,14
198618,2729327,10
198619,2729347,20
198620,2729351,4
198621,2729359,8
198622,2729381,22
198623,2729383,2
198624,2729413,30
198625,2729417,4
198626,2729423,6
198627,2729429,6
198628,2729437,8
198629,2729443,6
198630,2729459,16
198631,2729473,14
198632,2729491,18
198633,2729497,6
198634,2729501,4
198635,2729533,32
198636,2729539,6
198637,2729549,10
198638,2729557,8
198639,2729563,6
198640,2729569,6
198641,2729591,22
198642,2729593,2
198643,2729633,40
198644,2729651,18
198645,2729653,2
198646,2729681,28
198647,2729717,36
198648,2729723,6
198649,2729729,6
198650,2729747,18
198651,2729777,30
198652,2729803,26
198653,2729813,10
198654,2729819,6
198655,2729827,8
198656,2729833,6
198657,2729861,28
198658,2729869,8
198659,2729887,18
198660,2729917,30
198661,2729921,4
198662,2729957,36
198663,2729959,2
198664,2729983,24
198665,2730001,18
198666,2730011,10
198667,2730017,6
198668,2730041,24
198669,2730071,30
198670,2730109,38
198671,2730121,12
198672,2730157,36
198673,2730173,16
198674,2730179,6
198675,2730181,2
198676,2730191,10
198677,2730197,6
198678,2730229,32
198679,2730239,10
198680,2730241,2
198681,2730257,16
198682,2730271,14
198683,2730347,76
198684,2730383,36
198685,2730397,14
198686,2730439,42
198687,2730443,4
198688,2730487,44
198689,2730493,6
198690,2730517,24
198691,2730521,4
198692,2730529,8
198693,2730569,40
198694,2730571,2
198695,2730577,6
198696,2730587,10
198697,2730593,6
198698,2730599,6
198699,2730601,2
198700,2730643,42
198701,2730649,6
198702,2730671,22
198703,2730677,6
198704,2730683,6
198705,2730691,8
198706,2730703,12
198707,2730709,6
198708,2730713,4
198709,2730743,30
198710,2730751,8
198711,2730769,18
198712,2730781,12
198713,2730797,16
198714,2730803,6
198715,2730811,8
198716,2730817,6
198717,2730823,6
198718,2730869,46
198719,2730899,30
198720,2730907,8
198721,2730911,4
198722,2730919,8
198723,2730929,10
198724,2730947,18
198725,2730953,6
198726,2730967,14
198727,2730979,12
198728,2730983,4
198729,2730989,6
198730,2730991,2
198731,2731013,22
198732,2731049,36
198733,2731061,12
198734,2731063,2
198735,2731087,24
198736,2731103,16
198737,2731111,8
198738,2731129,18
198739,2731147,18
198740,2731159,12
198741,2731163,4
198742,2731177,14
198743,2731187,10
198744,2731189,2
198745,2731199,10
198746,2731207,8
198747,2731241,34
198748,2731243,2
198749,2731277,34
198750,2731279,2
198751,2731291,12
198752,2731327,36
